po_id,order_date,plant_id,vendor_id,material_id,quantity,unit_price,expected_delivery_date,on_time,actual_delivery_date
PO01112,2023-04-25,CLV001,VEN010,MAT035,2779,12.66,2023-05-04,True,2023-05-04
PO01113,2023-04-25,ATL001,VEN015,MAT004,1757,11.44,2023-05-02,True,2023-05-02
PO01114,2023-04-25,ATL001,VEN012,MAT006,2888,27.66,2023-05-04,True,2023-05-04
PO01115,2023-04-25,ATL001,VEN011,MAT010,2181,51.99,2023-05-05,True,2023-05-05
PO01116,2023-04-25,ATL001,VEN010,MAT031,2517,44.54,2023-05-09,True,2023-05-09
PO01117,2023-04-25,ATL001,VEN009,MAT036,2008,53.12,2023-05-01,True,2023-05-01
PO01118,2023-04-25,ATL001,VEN015,MAT037,2748,33.15,2023-05-02,True,2023-05-02
PO01119,2023-04-25,ATL001,VEN017,MAT038,2500,37.03,2023-05-04,True,2023-05-04
PO01120,2023-04-25,ATL001,VEN015,MAT045,2942,14.95,2023-05-09,True,2023-05-09
PO01121,2023-04-26,CLV001,VEN013,MAT005,1923,23.2,2023-05-08,True,2023-05-08
PO01122,2023-04-26,CLV001,VEN013,MAT034,2658,16.76,2023-05-03,True,2023-05-03
PO01123,2023-04-26,ATL001,VEN013,MAT024,2245,8.77,2023-05-08,True,2023-05-08
PO01124,2023-04-26,ATL001,VEN011,MAT031,1843,38.26,2023-05-01,True,2023-05-01
PO01125,2023-04-26,ATL001,VEN013,MAT034,1697,16.76,2023-05-03,True,2023-05-03
PO01126,2023-04-26,ATL001,VEN009,MAT036,2117,53.12,2023-05-02,True,2023-05-02
PO01127,2023-04-26,ATL001,VEN005,MAT037,2512,42.57,2023-05-08,True,2023-05-08
PO01128,2023-04-26,ATL001,VEN016,MAT038,1786,36.28,2023-05-03,True,2023-05-03
PO01129,2023-04-26,ATL001,VEN015,MAT045,2397,14.95,2023-05-10,True,2023-05-10
PO01130,2023-04-27,CLV001,VEN014,MAT005,1394,28.36,2023-05-02,True,2023-05-02
PO01131,2023-04-27,CLV001,VEN014,MAT009,1391,15.16,2023-05-03,True,2023-05-03
PO01132,2023-04-27,CLV001,VEN013,MAT034,1552,16.76,2023-05-04,True,2023-05-04
PO01133,2023-04-27,CLV001,VEN010,MAT035,1720,12.66,2023-05-06,True,2023-05-06
PO01134,2023-04-27,CLV001,VEN009,MAT041,1056,43.83,2023-05-04,True,2023-05-04
PO01135,2023-04-27,ATL001,VEN015,MAT004,2231,11.44,2023-05-04,True,2023-05-04
PO01136,2023-04-27,ATL001,VEN013,MAT024,1655,8.77,2023-05-09,True,2023-05-09
PO01137,2023-04-27,ATL001,VEN015,MAT037,2300,33.15,2023-05-04,True,2023-05-04
PO01138,2023-04-27,ATL001,VEN014,MAT049,1163,38.33,2023-05-06,True,2023-05-06
PO01139,2023-04-28,CLV001,VEN016,MAT009,2994,13.23,2023-05-05,True,2023-05-05
PO01140,2023-04-28,CLV001,VEN002,MAT027,1895,36.18,2023-05-03,True,2023-05-03
PO01141,2023-04-28,CLV001,VEN002,MAT034,2980,18.72,2023-05-11,True,2023-05-11
PO01142,2023-04-28,ATL001,VEN017,MAT004,2628,12.83,2023-05-06,True,2023-05-06
PO01143,2023-04-28,ATL001,VEN013,MAT024,1970,8.77,2023-05-10,True,2023-05-10
PO01144,2023-04-28,ATL001,VEN015,MAT045,2083,14.95,2023-05-12,True,2023-05-12
PO01145,2023-04-28,ATL001,VEN018,MAT049,1376,48.88,2023-05-05,True,2023-05-05
PO01146,2023-04-29,CLV001,VEN016,MAT009,1237,13.23,2023-05-06,True,2023-05-06
PO01147,2023-04-29,CLV001,VEN013,MAT034,1585,16.76,2023-05-06,True,2023-05-06
PO01148,2023-04-29,CLV001,VEN018,MAT041,2794,35.78,2023-05-11,True,2023-05-11
PO01149,2023-04-29,ATL001,VEN015,MAT004,1697,11.44,2023-05-06,True,2023-05-06
PO01150,2023-04-29,ATL001,VEN003,MAT010,2220,53.08,2023-05-13,True,2023-05-13
PO01151,2023-04-29,ATL001,VEN004,MAT024,2913,10.1,2023-05-07,True,2023-05-07
PO01152,2023-04-29,ATL001,VEN006,MAT045,1915,12.63,2023-05-06,True,2023-05-06
PO01153,2023-04-29,ATL001,VEN014,MAT049,1759,38.33,2023-05-08,True,2023-05-08
PO01154,2023-04-30,CLV001,VEN013,MAT005,1182,23.2,2023-05-12,True,2023-05-12
PO01155,2023-04-30,CLV001,VEN016,MAT009,1087,13.23,2023-05-07,True,2023-05-07
PO01156,2023-04-30,CLV001,VEN013,MAT034,1709,16.76,2023-05-07,True,2023-05-07
PO01157,2023-04-30,CLV001,VEN015,MAT045,2478,14.95,2023-05-14,True,2023-05-14
PO01158,2023-04-30,ATL001,VEN015,MAT004,1326,11.44,2023-05-07,True,2023-05-07
PO01159,2023-04-30,ATL001,VEN013,MAT024,2048,8.77,2023-05-12,True,2023-05-12
PO01160,2023-04-30,ATL001,VEN006,MAT045,1932,12.63,2023-05-07,True,2023-05-07
PO01161,2023-04-30,ATL001,VEN014,MAT049,1452,38.33,2023-05-09,True,2023-05-09
PO01162,2023-05-01,CLV001,VEN016,MAT009,2188,13.23,2023-05-08,True,2023-05-08
PO01163,2023-05-01,CLV001,VEN013,MAT034,1419,16.76,2023-05-08,True,2023-05-08
PO01164,2023-05-01,CLV001,VEN010,MAT035,1368,12.66,2023-05-10,True,2023-05-10
PO01165,2023-05-01,CLV001,VEN018,MAT041,1878,35.78,2023-05-13,True,2023-05-13
PO01166,2023-05-01,CLV001,VEN006,MAT045,1058,12.63,2023-05-08,True,2023-05-08
PO01167,2023-05-01,ATL001,VEN015,MAT004,2270,11.44,2023-05-08,True,2023-05-08
PO01168,2023-05-01,ATL001,VEN013,MAT024,2420,8.77,2023-05-13,True,2023-05-13
PO01169,2023-05-01,ATL001,VEN014,MAT049,2955,38.33,2023-05-10,True,2023-05-10
PO01170,2023-05-02,CLV001,VEN002,MAT009,1214,14.63,2023-05-09,True,2023-05-09
PO01171,2023-05-02,CLV001,VEN013,MAT034,1381,16.76,2023-05-09,True,2023-05-09
PO01172,2023-05-02,CLV001,VEN006,MAT045,2382,12.63,2023-05-09,True,2023-05-09
PO01173,2023-05-02,ATL001,VEN014,MAT049,1192,38.33,2023-05-11,True,2023-05-11
PO01174,2023-05-03,CLV001,VEN016,MAT009,1192,13.23,2023-05-10,True,2023-05-10
PO01175,2023-05-03,CLV001,VEN014,MAT021,2718,6.39,2023-05-16,True,2023-05-16
PO01176,2023-05-03,CLV001,VEN009,MAT041,2780,43.83,2023-05-10,True,2023-05-10
PO01177,2023-05-03,CLV001,VEN006,MAT045,2785,12.63,2023-05-10,True,2023-05-10
PO01178,2023-05-03,ATL001,VEN008,MAT020,2744,11.26,2023-05-11,True,2023-05-11
PO01179,2023-05-03,ATL001,VEN013,MAT024,1335,8.77,2023-05-15,True,2023-05-15
PO01180,2023-05-03,ATL001,VEN001,MAT047,2837,27.79,2023-05-10,True,2023-05-10
PO01181,2023-05-03,ATL001,VEN014,MAT049,2509,38.33,2023-05-12,True,2023-05-12
PO01182,2023-05-04,CLV001,VEN010,MAT035,2840,12.66,2023-05-13,True,2023-05-13
PO01183,2023-05-04,CLV001,VEN006,MAT045,1889,12.63,2023-05-11,True,2023-05-11
PO01184,2023-05-04,ATL001,VEN008,MAT020,2981,11.26,2023-05-12,True,2023-05-12
PO01185,2023-05-04,ATL001,VEN004,MAT024,2126,10.1,2023-05-12,True,2023-05-12
PO01186,2023-05-04,ATL001,VEN015,MAT045,1328,14.95,2023-05-18,True,2023-05-18
PO01187,2023-05-04,ATL001,VEN014,MAT049,1232,38.33,2023-05-13,True,2023-05-13
PO01188,2023-05-05,CLV001,VEN006,MAT045,1757,12.63,2023-05-12,True,2023-05-12
PO01189,2023-05-05,CLV001,VEN014,MAT049,1387,38.33,2023-05-14,True,2023-05-14
PO01190,2023-05-05,ATL001,VEN008,MAT020,1633,11.26,2023-05-13,True,2023-05-13
PO01191,2023-05-05,ATL001,VEN013,MAT024,2958,8.77,2023-05-17,True,2023-05-17
PO01192,2023-05-05,ATL001,VEN002,MAT027,1086,36.18,2023-05-10,True,2023-05-10
PO01193,2023-05-05,ATL001,VEN006,MAT045,2613,12.63,2023-05-12,True,2023-05-12
PO01194,2023-05-05,ATL001,VEN001,MAT047,1928,27.79,2023-05-12,True,2023-05-12
PO01195,2023-05-05,ATL001,VEN014,MAT049,2902,38.33,2023-05-14,True,2023-05-14
PO01196,2023-05-06,CLV001,VEN017,MAT013,2941,18.48,2023-05-11,True,2023-05-11
PO01197,2023-05-06,CLV001,VEN010,MAT023,1579,20.49,2023-05-15,True,2023-05-15
PO01198,2023-05-06,CLV001,VEN003,MAT033,2181,27.78,2023-05-18,True,2023-05-18
PO01199,2023-05-06,CLV001,VEN010,MAT035,1678,12.66,2023-05-15,True,2023-05-15
PO01200,2023-05-06,CLV001,VEN018,MAT041,2001,35.78,2023-05-18,True,2023-05-18
PO01201,2023-05-06,CLV001,VEN001,MAT049,2247,48.11,2023-05-18,True,2023-05-18
PO01202,2023-05-06,ATL001,VEN008,MAT020,2065,11.26,2023-05-14,True,2023-05-14
PO01203,2023-05-06,ATL001,VEN013,MAT024,1954,8.77,2023-05-18,True,2023-05-18
PO01204,2023-05-06,ATL001,VEN002,MAT027,1789,36.18,2023-05-11,True,2023-05-11
PO01205,2023-05-06,ATL001,VEN001,MAT047,2801,27.79,2023-05-13,True,2023-05-13
PO01206,2023-05-07,CLV001,VEN010,MAT023,2655,20.49,2023-05-16,True,2023-05-16
PO01207,2023-05-07,CLV001,VEN011,MAT041,2253,40.33,2023-05-12,True,2023-05-12
PO01208,2023-05-07,CLV001,VEN006,MAT045,2622,12.63,2023-05-14,True,2023-05-14
PO01209,2023-05-07,ATL001,VEN008,MAT020,1042,11.26,2023-05-15,True,2023-05-15
PO01210,2023-05-07,ATL001,VEN001,MAT027,2229,41.19,2023-05-15,True,2023-05-15
PO01211,2023-05-07,ATL001,VEN001,MAT047,2340,27.79,2023-05-14,True,2023-05-14
PO01212,2023-05-08,CLV001,VEN008,MAT020,1610,11.26,2023-05-16,True,2023-05-16
PO01213,2023-05-08,CLV001,VEN010,MAT023,2281,20.49,2023-05-17,True,2023-05-17
PO01214,2023-05-08,CLV001,VEN009,MAT039,2564,15.6,2023-05-20,True,2023-05-20
PO01215,2023-05-08,CLV001,VEN018,MAT041,2428,35.78,2023-05-20,True,2023-05-20
PO01216,2023-05-08,CLV001,VEN006,MAT045,2574,12.63,2023-05-15,True,2023-05-15
PO01217,2023-05-08,CLV001,VEN014,MAT049,1220,38.33,2023-05-17,True,2023-05-17
PO01218,2023-05-08,ATL001,VEN013,MAT027,1361,42.37,2023-05-15,True,2023-05-15
PO01219,2023-05-09,CLV001,VEN010,MAT002,1271,12.22,2023-05-20,True,2023-05-20
PO01220,2023-05-09,CLV001,VEN010,MAT023,1441,20.49,2023-05-18,True,2023-05-18
PO01221,2023-05-09,CLV001,VEN011,MAT041,2763,40.33,2023-05-14,True,2023-05-14
PO01222,2023-05-09,CLV001,VEN014,MAT049,1861,38.33,2023-05-18,True,2023-05-18
PO01223,2023-05-09,ATL001,VEN020,MAT020,1302,13.53,2023-05-23,True,2023-05-23
PO01224,2023-05-09,ATL001,VEN001,MAT047,2231,27.79,2023-05-16,True,2023-05-16
PO01225,2023-05-10,CLV001,VEN019,MAT002,2693,12.21,2023-05-19,True,2023-05-19
PO01226,2023-05-10,CLV001,VEN008,MAT020,2656,11.26,2023-05-18,True,2023-05-18
PO01227,2023-05-10,CLV001,VEN010,MAT023,1350,20.49,2023-05-19,True,2023-05-19
PO01228,2023-05-10,CLV001,VEN005,MAT026,1478,9.69,2023-05-20,True,2023-05-20
PO01229,2023-05-10,CLV001,VEN014,MAT049,1276,38.33,2023-05-19,True,2023-05-19
PO01230,2023-05-10,ATL001,VEN008,MAT020,2490,11.26,2023-05-18,True,2023-05-18
PO01231,2023-05-10,ATL001,VEN014,MAT021,2857,6.39,2023-05-23,True,2023-05-23
PO01232,2023-05-11,CLV001,VEN012,MAT006,2712,27.66,2023-05-20,True,2023-05-20
PO01233,2023-05-11,CLV001,VEN008,MAT020,2897,11.26,2023-05-19,True,2023-05-19
PO01234,2023-05-11,CLV001,VEN017,MAT032,2992,24.11,2023-05-25,True,2023-05-25
PO01235,2023-05-11,CLV001,VEN001,MAT049,2385,48.11,2023-05-23,True,2023-05-23
PO01236,2023-05-11,ATL001,VEN005,MAT021,2698,5.75,2023-05-22,True,2023-05-22
PO01237,2023-05-12,CLV001,VEN019,MAT002,2279,12.21,2023-05-21,True,2023-05-21
PO01238,2023-05-12,CLV001,VEN012,MAT006,2533,27.66,2023-05-21,True,2023-05-21
PO01239,2023-05-12,CLV001,VEN008,MAT020,2069,11.26,2023-05-20,True,2023-05-20
PO01240,2023-05-12,CLV001,VEN002,MAT023,1142,23.46,2023-05-26,True,2023-05-26
PO01241,2023-05-12,CLV001,VEN017,MAT032,2033,24.11,2023-05-26,True,2023-05-26
PO01242,2023-05-12,CLV001,VEN014,MAT049,2226,38.33,2023-05-21,True,2023-05-21
PO01243,2023-05-12,ATL001,VEN005,MAT001,2284,23.11,2023-05-24,True,2023-05-24
PO01244,2023-05-13,CLV001,VEN019,MAT002,2335,12.21,2023-05-22,True,2023-05-22
PO01245,2023-05-13,CLV001,VEN012,MAT006,1773,27.66,2023-05-22,True,2023-05-22
PO01246,2023-05-13,CLV001,VEN008,MAT020,1861,11.26,2023-05-21,True,2023-05-21
PO01247,2023-05-13,CLV001,VEN010,MAT023,2465,20.49,2023-05-22,True,2023-05-22
PO01248,2023-05-13,CLV001,VEN014,MAT049,2857,38.33,2023-05-22,True,2023-05-22
PO01249,2023-05-13,ATL001,VEN005,MAT001,2138,23.11,2023-05-25,True,2023-05-25
PO01250,2023-05-13,ATL001,VEN005,MAT021,2320,5.75,2023-05-24,True,2023-05-24
PO01251,2023-05-13,ATL001,VEN009,MAT039,1823,15.6,2023-05-25,True,2023-05-25
PO01252,2023-05-14,CLV001,VEN019,MAT002,1122,12.21,2023-05-23,True,2023-05-23
PO01253,2023-05-14,CLV001,VEN008,MAT020,2780,11.26,2023-05-22,True,2023-05-22
PO01254,2023-05-14,CLV001,VEN010,MAT023,2965,20.49,2023-05-23,True,2023-05-23
PO01255,2023-05-14,ATL001,VEN005,MAT001,1071,23.11,2023-05-26,True,2023-05-26
PO01256,2023-05-14,ATL001,VEN008,MAT007,2155,5.41,2023-05-24,True,2023-05-24
PO01257,2023-05-14,ATL001,VEN005,MAT021,1931,5.75,2023-05-25,True,2023-05-25
PO01258,2023-05-14,ATL001,VEN011,MAT031,1309,38.26,2023-05-19,True,2023-05-19
PO01259,2023-05-15,CLV001,VEN019,MAT002,2409,12.21,2023-05-24,True,2023-05-24
PO01260,2023-05-15,CLV001,VEN010,MAT012,1140,4.58,2023-05-22,True,2023-05-22
PO01261,2023-05-15,CLV001,VEN008,MAT020,1661,11.26,2023-05-23,True,2023-05-23
PO01262,2023-05-15,CLV001,VEN005,MAT023,2169,21.3,2023-05-25,True,2023-05-25
PO01263,2023-05-15,CLV001,VEN016,MAT029,2932,16.89,2023-05-28,True,2023-05-28
PO01264,2023-05-15,CLV001,VEN017,MAT032,2945,24.11,2023-05-29,True,2023-05-29
PO01265,2023-05-15,CLV001,VEN016,MAT038,1944,36.28,2023-05-22,True,2023-05-22
PO01266,2023-05-15,CLV001,VEN018,MAT049,2855,48.88,2023-05-22,True,2023-05-22
PO01267,2023-05-15,ATL001,VEN002,MAT001,2567,23.18,2023-05-20,True,2023-05-20
PO01268,2023-05-15,ATL001,VEN014,MAT021,1430,6.39,2023-05-28,True,2023-05-28
PO01269,2023-05-15,ATL001,VEN013,MAT024,1909,8.77,2023-05-27,True,2023-05-27
PO01270,2023-05-16,CLV001,VEN019,MAT002,1733,12.21,2023-05-25,True,2023-05-25
PO01271,2023-05-16,CLV001,VEN016,MAT006,1733,29.94,2023-05-21,True,2023-05-21
PO01272,2023-05-16,CLV001,VEN017,MAT032,2158,24.11,2023-05-30,True,2023-05-30
PO01273,2023-05-16,CLV001,VEN017,MAT038,2250,37.03,2023-05-25,True,2023-05-25
PO01274,2023-05-16,CLV001,VEN009,MAT039,2348,15.6,2023-05-28,True,2023-05-28
PO01275,2023-05-16,CLV001,VEN003,MAT046,2484,33.38,2023-05-28,True,2023-05-28
PO01276,2023-05-16,CLV001,VEN001,MAT047,1208,27.79,2023-05-23,True,2023-05-23
PO01277,2023-05-16,ATL001,VEN005,MAT001,2564,23.11,2023-05-28,True,2023-05-28
PO01278,2023-05-16,ATL001,VEN010,MAT016,1645,7.95,2023-05-26,True,2023-05-26
PO01279,2023-05-16,ATL001,VEN005,MAT021,1070,5.75,2023-05-27,True,2023-05-27
PO01280,2023-05-16,ATL001,VEN016,MAT038,1144,36.28,2023-05-23,True,2023-05-23
PO01281,2023-05-17,CLV001,VEN016,MAT002,2719,13.21,2023-05-27,True,2023-05-27
PO01282,2023-05-17,CLV001,VEN007,MAT012,2097,5.06,2023-05-29,True,2023-05-29
PO01283,2023-05-17,CLV001,VEN017,MAT032,1330,24.11,2023-05-31,True,2023-05-31
PO01284,2023-05-17,CLV001,VEN016,MAT038,2381,36.28,2023-05-24,True,2023-05-24
PO01285,2023-05-17,CLV001,VEN004,MAT044,2328,5.95,2023-05-25,True,2023-05-25
PO01286,2023-05-17,CLV001,VEN003,MAT046,2957,33.38,2023-05-29,True,2023-05-29
PO01287,2023-05-17,CLV001,VEN001,MAT047,1280,27.79,2023-05-24,True,2023-05-24
PO01288,2023-05-17,ATL001,VEN005,MAT001,2946,23.11,2023-05-29,True,2023-05-29
PO01289,2023-05-17,ATL001,VEN010,MAT016,1032,7.95,2023-05-27,True,2023-05-27
PO01290,2023-05-17,ATL001,VEN005,MAT021,2250,5.75,2023-05-28,True,2023-05-28
PO01291,2023-05-18,CLV001,VEN019,MAT002,1561,12.21,2023-05-27,True,2023-05-27
PO01292,2023-05-18,CLV001,VEN012,MAT006,2368,27.66,2023-05-27,True,2023-05-27
PO01293,2023-05-18,CLV001,VEN010,MAT012,2926,4.58,2023-05-25,True,2023-05-25
PO01294,2023-05-18,CLV001,VEN008,MAT020,2667,11.26,2023-05-26,True,2023-05-26
PO01295,2023-05-18,CLV001,VEN017,MAT032,1780,24.11,2023-06-01,True,2023-06-01
PO01296,2023-05-18,CLV001,VEN016,MAT038,2615,36.28,2023-05-25,True,2023-05-25
PO01297,2023-05-18,CLV001,VEN015,MAT046,1621,35.28,2023-05-31,True,2023-05-31
PO01298,2023-05-18,CLV001,VEN010,MAT047,1960,29.66,2023-06-01,True,2023-06-01
PO01299,2023-05-18,ATL001,VEN005,MAT001,2131,23.11,2023-05-30,True,2023-05-30
PO01300,2023-05-18,ATL001,VEN010,MAT016,2251,7.95,2023-05-28,True,2023-05-28
PO01301,2023-05-18,ATL001,VEN017,MAT025,2753,14.63,2023-05-29,True,2023-05-29
PO01302,2023-05-18,ATL001,VEN014,MAT049,2328,38.33,2023-05-27,True,2023-05-27
PO01303,2023-05-19,CLV001,VEN015,MAT006,2776,35.74,2023-06-01,True,2023-06-01
PO01304,2023-05-19,CLV001,VEN006,MAT012,2443,4.86,2023-05-25,True,2023-05-25
PO01305,2023-05-19,CLV001,VEN017,MAT032,1122,24.11,2023-06-02,True,2023-06-02
PO01306,2023-05-19,CLV001,VEN016,MAT038,2220,36.28,2023-05-26,True,2023-05-26
PO01307,2023-05-19,CLV001,VEN006,MAT045,2306,12.63,2023-05-26,True,2023-05-26
PO01308,2023-05-19,CLV001,VEN003,MAT046,1797,33.38,2023-05-31,True,2023-05-31
PO01309,2023-05-19,CLV001,VEN001,MAT047,1344,27.79,2023-05-26,True,2023-05-26
PO01310,2023-05-19,ATL001,VEN005,MAT001,1029,23.11,2023-05-31,True,2023-05-31
PO01311,2023-05-19,ATL001,VEN008,MAT011,1231,17.35,2023-06-02,True,2023-06-02
PO01312,2023-05-19,ATL001,VEN010,MAT016,1454,7.95,2023-05-29,True,2023-05-29
PO01313,2023-05-20,CLV001,VEN017,MAT032,1789,24.11,2023-06-03,True,2023-06-03
PO01314,2023-05-20,CLV001,VEN016,MAT038,1464,36.28,2023-05-27,True,2023-05-27
PO01315,2023-05-20,CLV001,VEN019,MAT043,1391,42.84,2023-05-30,True,2023-05-30
PO01316,2023-05-20,CLV001,VEN001,MAT047,1272,27.79,2023-05-27,True,2023-05-27
PO01317,2023-05-20,ATL001,VEN010,MAT016,2850,7.95,2023-05-30,True,2023-05-30
PO01318,2023-05-20,ATL001,VEN005,MAT021,1434,5.75,2023-05-31,True,2023-05-31
PO01319,2023-05-21,CLV001,VEN006,MAT012,2396,4.86,2023-05-27,True,2023-05-27
PO01320,2023-05-21,CLV001,VEN010,MAT018,2709,27.46,2023-06-02,True,2023-06-02
PO01321,2023-05-21,CLV001,VEN016,MAT038,2742,36.28,2023-05-28,True,2023-05-28
PO01322,2023-05-21,CLV001,VEN019,MAT043,1904,42.84,2023-05-31,True,2023-05-31
PO01323,2023-05-21,CLV001,VEN003,MAT046,1064,33.38,2023-06-02,True,2023-06-02
PO01324,2023-05-21,CLV001,VEN001,MAT047,2047,27.79,2023-05-28,True,2023-05-28
PO01325,2023-05-21,ATL001,VEN016,MAT008,1743,32.66,2023-05-28,True,2023-05-28
PO01326,2023-05-21,ATL001,VEN020,MAT021,1419,6.03,2023-05-27,True,2023-05-27
PO01327,2023-05-21,ATL001,VEN010,MAT035,2847,12.66,2023-05-30,True,2023-05-30
PO01328,2023-05-22,CLV001,VEN010,MAT012,1756,4.58,2023-05-29,True,2023-05-29
PO01329,2023-05-22,CLV001,VEN010,MAT018,2253,27.46,2023-06-03,True,2023-06-03
PO01330,2023-05-22,CLV001,VEN007,MAT032,2476,24.3,2023-05-29,True,2023-05-29
PO01331,2023-05-22,CLV001,VEN008,MAT043,2931,41.39,2023-06-04,True,2023-06-04
PO01332,2023-05-22,CLV001,VEN002,MAT046,1895,40.26,2023-06-04,True,2023-06-04
PO01333,2023-05-22,CLV001,VEN001,MAT047,2175,27.79,2023-05-29,True,2023-05-29
PO01334,2023-05-22,ATL001,VEN016,MAT008,1286,32.66,2023-05-29,True,2023-05-29
PO01335,2023-05-22,ATL001,VEN010,MAT016,2537,7.95,2023-06-01,True,2023-06-01
PO01336,2023-05-23,CLV001,VEN009,MAT011,2566,19.34,2023-06-03,True,2023-06-03
PO01337,2023-05-23,CLV001,VEN007,MAT012,1539,5.06,2023-06-04,True,2023-06-04
PO01338,2023-05-23,CLV001,VEN012,MAT018,2954,32.8,2023-06-06,True,2023-06-06
PO01339,2023-05-23,CLV001,VEN008,MAT043,1053,41.39,2023-06-05,True,2023-06-05
PO01340,2023-05-23,CLV001,VEN003,MAT046,1011,33.38,2023-06-04,True,2023-06-04
PO01341,2023-05-23,ATL001,VEN008,MAT007,1670,5.41,2023-06-02,True,2023-06-02
PO01342,2023-05-23,ATL001,VEN010,MAT035,1145,12.66,2023-06-01,True,2023-06-01
PO01343,2023-05-24,CLV001,VEN008,MAT011,2349,17.35,2023-06-07,True,2023-06-07
PO01344,2023-05-24,CLV001,VEN010,MAT018,1901,27.46,2023-06-05,True,2023-06-05
PO01345,2023-05-24,CLV001,VEN017,MAT032,2467,24.11,2023-06-07,True,2023-06-07
PO01346,2023-05-24,CLV001,VEN003,MAT046,2056,33.38,2023-06-05,True,2023-06-05
PO01347,2023-05-24,CLV001,VEN018,MAT048,2105,30.1,2023-06-05,True,2023-06-05
PO01348,2023-05-24,ATL001,VEN016,MAT008,1376,32.66,2023-05-31,True,2023-05-31
PO01349,2023-05-25,CLV001,VEN005,MAT001,1519,23.11,2023-06-06,True,2023-06-06
PO01350,2023-05-25,CLV001,VEN008,MAT011,1475,17.35,2023-06-08,True,2023-06-08
PO01351,2023-05-25,CLV001,VEN010,MAT016,2563,7.95,2023-06-04,True,2023-06-04
PO01352,2023-05-25,CLV001,VEN010,MAT018,2194,27.46,2023-06-06,True,2023-06-06
PO01353,2023-05-25,CLV001,VEN003,MAT046,2282,33.38,2023-06-06,True,2023-06-06
PO01354,2023-05-25,CLV001,VEN018,MAT048,1522,30.1,2023-06-06,True,2023-06-06
PO01355,2023-05-25,ATL001,VEN016,MAT008,2632,32.66,2023-06-01,True,2023-06-01
PO01356,2023-05-25,ATL001,VEN016,MAT016,2887,9.64,2023-06-08,True,2023-06-08
PO01357,2023-05-25,ATL001,VEN010,MAT035,2200,12.66,2023-06-03,True,2023-06-03
PO01358,2023-05-26,CLV001,VEN010,MAT016,2874,7.95,2023-06-05,True,2023-06-05
PO01359,2023-05-26,CLV001,VEN010,MAT018,1680,27.46,2023-06-07,True,2023-06-07
PO01360,2023-05-26,CLV001,VEN008,MAT043,1261,41.39,2023-06-08,True,2023-06-08
PO01361,2023-05-26,CLV001,VEN003,MAT046,1544,33.38,2023-06-07,True,2023-06-07
PO01362,2023-05-26,CLV001,VEN018,MAT048,2013,30.1,2023-06-07,True,2023-06-07
PO01363,2023-05-26,ATL001,VEN009,MAT035,2050,13.65,2023-06-05,True,2023-06-05
PO01364,2023-05-27,CLV001,VEN010,MAT016,1362,7.95,2023-06-06,True,2023-06-06
PO01365,2023-05-27,CLV001,VEN010,MAT018,1447,27.46,2023-06-08,True,2023-06-08
PO01366,2023-05-27,CLV001,VEN008,MAT043,2109,41.39,2023-06-09,True,2023-06-09
PO01367,2023-05-27,CLV001,VEN003,MAT046,2162,33.38,2023-06-08,True,2023-06-08
PO01368,2023-05-27,CLV001,VEN018,MAT048,1227,30.1,2023-06-08,True,2023-06-08
PO01369,2023-05-27,ATL001,VEN010,MAT003,1412,28.47,2023-06-09,True,2023-06-09
PO01370,2023-05-27,ATL001,VEN015,MAT008,2129,38.93,2023-06-01,True,2023-06-01
PO01371,2023-05-27,ATL001,VEN013,MAT034,2569,16.76,2023-06-03,True,2023-06-03
PO01372,2023-05-27,ATL001,VEN010,MAT035,1487,12.66,2023-06-05,True,2023-06-05
PO01373,2023-05-28,CLV001,VEN009,MAT011,1022,19.34,2023-06-08,True,2023-06-08
PO01374,2023-05-28,CLV001,VEN010,MAT016,1624,7.95,2023-06-07,True,2023-06-07
PO01375,2023-05-28,CLV001,VEN016,MAT018,2050,36.17,2023-06-07,True,2023-06-07
PO01376,2023-05-28,CLV001,VEN018,MAT048,1790,30.1,2023-06-09,True,2023-06-09
PO01377,2023-05-28,ATL001,VEN020,MAT003,2537,30.85,2023-06-09,True,2023-06-09
PO01378,2023-05-28,ATL001,VEN016,MAT018,1693,36.17,2023-06-07,True,2023-06-07
PO01379,2023-05-28,ATL001,VEN010,MAT035,1015,12.66,2023-06-06,True,2023-06-06
PO01380,2023-05-29,CLV001,VEN008,MAT011,2963,17.35,2023-06-12,True,2023-06-12
PO01381,2023-05-29,CLV001,VEN010,MAT016,2734,7.95,2023-06-08,True,2023-06-08
PO01382,2023-05-29,CLV001,VEN010,MAT018,2830,27.46,2023-06-10,True,2023-06-10
PO01383,2023-05-29,CLV001,VEN004,MAT019,2262,42.08,2023-06-11,True,2023-06-11
PO01384,2023-05-29,CLV001,VEN002,MAT027,1943,36.18,2023-06-03,True,2023-06-03
PO01385,2023-05-29,CLV001,VEN002,MAT036,2146,45.27,2023-06-04,True,2023-06-04
PO01386,2023-05-29,CLV001,VEN019,MAT043,2193,42.84,2023-06-08,True,2023-06-08
PO01387,2023-05-29,CLV001,VEN018,MAT048,1365,30.1,2023-06-10,True,2023-06-10
PO01388,2023-05-29,ATL001,VEN018,MAT003,1792,34.91,2023-06-09,True,2023-06-09
PO01389,2023-05-29,ATL001,VEN010,MAT018,1258,27.46,2023-06-10,True,2023-06-10
