date,plant_id,material_id,quantity_on_hand
2023-07-06,ATL001,MAT050,5765
2023-07-07,CLV001,MAT001,4443
2023-07-07,CLV001,MAT002,13878
2023-07-07,CLV001,MAT003,5304
2023-07-07,CLV001,MAT004,11377
2023-07-07,CLV001,MAT005,2941
2023-07-07,CLV001,MAT006,7618
2023-07-07,CLV001,MAT007,2404
2023-07-07,CLV001,MAT008,12095
2023-07-07,CLV001,MAT009,1489
2023-07-07,CLV001,MAT010,11551
2023-07-07,CLV001,MAT011,14478
2023-07-07,CLV001,MAT012,7606
2023-07-07,CLV001,MAT013,7701
2023-07-07,CLV001,MAT014,26532
2023-07-07,CLV001,MAT015,5868
2023-07-07,CLV001,MAT016,16098
2023-07-07,CLV001,MAT017,4174
2023-07-07,CLV001,MAT018,22211
2023-07-07,CLV001,MAT019,10339
2023-07-07,CLV001,MAT020,9987
2023-07-07,CLV001,MAT021,7171
2023-07-07,CLV001,MAT022,4835
2023-07-07,CLV001,MAT023,12541
2023-07-07,CLV001,MAT024,11659
2023-07-07,CLV001,MAT025,2685
2023-07-07,CLV001,MAT026,345
2023-07-07,CLV001,MAT027,8293
2023-07-07,CLV001,MAT028,15036
2023-07-07,CLV001,MAT029,2468
2023-07-07,CLV001,MAT030,3424
2023-07-07,CLV001,MAT031,4470
2023-07-07,CLV001,MAT032,16123
2023-07-07,CLV001,MAT033,4046
2023-07-07,CLV001,MAT034,4977
2023-07-07,CLV001,MAT035,4097
2023-07-07,CLV001,MAT036,6282
2023-07-07,CLV001,MAT037,1586
2023-07-07,CLV001,MAT038,9606
2023-07-07,CLV001,MAT039,2866
2023-07-07,CLV001,MAT040,2970
2023-07-07,CLV001,MAT041,8505
2023-07-07,CLV001,MAT042,9619
2023-07-07,CLV001,MAT043,7680
2023-07-07,CLV001,MAT044,11677
2023-07-07,CLV001,MAT045,11261
2023-07-07,CLV001,MAT046,15703
2023-07-07,CLV001,MAT047,4937
2023-07-07,CLV001,MAT048,15351
2023-07-07,CLV001,MAT049,10608
2023-07-07,CLV001,MAT050,20809
2023-07-07,ATL001,MAT001,10570
2023-07-07,ATL001,MAT002,10226
2023-07-07,ATL001,MAT003,22807
2023-07-07,ATL001,MAT004,2827
2023-07-07,ATL001,MAT005,1996
2023-07-07,ATL001,MAT006,3826
2023-07-07,ATL001,MAT007,8545
2023-07-07,ATL001,MAT008,4588
2023-07-07,ATL001,MAT009,5266
2023-07-07,ATL001,MAT010,12325
2023-07-07,ATL001,MAT011,8095
2023-07-07,ATL001,MAT012,3913
2023-07-07,ATL001,MAT013,12366
2023-07-07,ATL001,MAT014,10661
2023-07-07,ATL001,MAT015,27170
2023-07-07,ATL001,MAT016,10982
2023-07-07,ATL001,MAT017,10364
2023-07-07,ATL001,MAT018,9832
2023-07-07,ATL001,MAT019,12074
2023-07-07,ATL001,MAT020,6187
2023-07-07,ATL001,MAT021,10602
2023-07-07,ATL001,MAT022,0
2023-07-07,ATL001,MAT023,15317
2023-07-07,ATL001,MAT024,15186
2023-07-07,ATL001,MAT025,273
2023-07-07,ATL001,MAT026,7392
2023-07-07,ATL001,MAT027,10828
2023-07-07,ATL001,MAT028,5723
2023-07-07,ATL001,MAT029,6420
2023-07-07,ATL001,MAT030,1623
2023-07-07,ATL001,MAT031,7128
2023-07-07,ATL001,MAT032,4500
2023-07-07,ATL001,MAT033,3778
2023-07-07,ATL001,MAT034,11911
2023-07-07,ATL001,MAT035,6897
2023-07-07,ATL001,MAT036,785
2023-07-07,ATL001,MAT037,5523
2023-07-07,ATL001,MAT038,5849
2023-07-07,ATL001,MAT039,5798
2023-07-07,ATL001,MAT040,18809
2023-07-07,ATL001,MAT041,6252
2023-07-07,ATL001,MAT042,9308
2023-07-07,ATL001,MAT043,19947
2023-07-07,ATL001,MAT044,2020
2023-07-07,ATL001,MAT045,7490
2023-07-07,ATL001,MAT046,8947
2023-07-07,ATL001,MAT047,5314
2023-07-07,ATL001,MAT048,6349
2023-07-07,ATL001,MAT049,10513
2023-07-07,ATL001,MAT050,5619
2023-07-08,CLV001,MAT001,6011
2023-07-08,CLV001,MAT002,13754
2023-07-08,CLV001,MAT003,5171
2023-07-08,CLV001,MAT004,11229
2023-07-08,CLV001,MAT005,2797
2023-07-08,CLV001,MAT006,7570
2023-07-08,CLV001,MAT007,2300
2023-07-08,CLV001,MAT008,12015
2023-07-08,CLV001,MAT009,1393
2023-07-08,CLV001,MAT010,14177
2023-07-08,CLV001,MAT011,14287
2023-07-08,CLV001,MAT012,7460
2023-07-08,CLV001,MAT013,7616
2023-07-08,CLV001,MAT014,26456
2023-07-08,CLV001,MAT015,5744
2023-07-08,CLV001,MAT016,15983
2023-07-08,CLV001,MAT017,4017
2023-07-08,CLV001,MAT018,22089
2023-07-08,CLV001,MAT019,10190
2023-07-08,CLV001,MAT020,9943
2023-07-08,CLV001,MAT021,7116
2023-07-08,CLV001,MAT022,6663
2023-07-08,CLV001,MAT023,12382
2023-07-08,CLV001,MAT024,11509
2023-07-08,CLV001,MAT025,4280
2023-07-08,CLV001,MAT026,222
2023-07-08,CLV001,MAT027,8167
2023-07-08,CLV001,MAT028,14994
2023-07-08,CLV001,MAT029,2314
2023-07-08,CLV001,MAT030,3311
2023-07-08,CLV001,MAT031,4392
2023-07-08,CLV001,MAT032,16058
2023-07-08,CLV001,MAT033,3877
2023-07-08,CLV001,MAT034,4803
2023-07-08,CLV001,MAT035,3934
2023-07-08,CLV001,MAT036,6191
2023-07-08,CLV001,MAT037,1530
2023-07-08,CLV001,MAT038,9549
2023-07-08,CLV001,MAT039,2730
2023-07-08,CLV001,MAT040,2900
2023-07-08,CLV001,MAT041,8452
2023-07-08,CLV001,MAT042,11683
2023-07-08,CLV001,MAT043,7489
2023-07-08,CLV001,MAT044,11630
2023-07-08,CLV001,MAT045,11089
2023-07-08,CLV001,MAT046,15633
2023-07-08,CLV001,MAT047,4856
2023-07-08,CLV001,MAT048,15178
2023-07-08,CLV001,MAT049,10408
2023-07-08,CLV001,MAT050,20738
2023-07-08,ATL001,MAT001,10428
2023-07-08,ATL001,MAT002,10177
2023-07-08,ATL001,MAT003,22674
2023-07-08,ATL001,MAT004,2681
2023-07-08,ATL001,MAT005,1929
2023-07-08,ATL001,MAT006,3690
2023-07-08,ATL001,MAT007,12239
2023-07-08,ATL001,MAT008,4542
2023-07-08,ATL001,MAT009,5129
2023-07-08,ATL001,MAT010,12119
2023-07-08,ATL001,MAT011,8028
2023-07-08,ATL001,MAT012,3828
2023-07-08,ATL001,MAT013,12175
2023-07-08,ATL001,MAT014,10585
2023-07-08,ATL001,MAT015,28817
2023-07-08,ATL001,MAT016,10849
2023-07-08,ATL001,MAT017,10234
2023-07-08,ATL001,MAT018,9753
2023-07-08,ATL001,MAT019,11872
2023-07-08,ATL001,MAT020,6030
2023-07-08,ATL001,MAT021,10541
2023-07-08,ATL001,MAT022,0
2023-07-08,ATL001,MAT023,15208
2023-07-08,ATL001,MAT024,15065
2023-07-08,ATL001,MAT025,212
2023-07-08,ATL001,MAT026,9464
2023-07-08,ATL001,MAT027,10653
2023-07-08,ATL001,MAT028,7881
2023-07-08,ATL001,MAT029,6356
2023-07-08,ATL001,MAT030,1540
2023-07-08,ATL001,MAT031,7005
2023-07-08,ATL001,MAT032,4277
2023-07-08,ATL001,MAT033,3627
2023-07-08,ATL001,MAT034,11843
2023-07-08,ATL001,MAT035,6847
2023-07-08,ATL001,MAT036,695
2023-07-08,ATL001,MAT037,5414
2023-07-08,ATL001,MAT038,5701
2023-07-08,ATL001,MAT039,5615
2023-07-08,ATL001,MAT040,18656
2023-07-08,ATL001,MAT041,8797
2023-07-08,ATL001,MAT042,10247
2023-07-08,ATL001,MAT043,19854
2023-07-08,ATL001,MAT044,1968
2023-07-08,ATL001,MAT045,7363
2023-07-08,ATL001,MAT046,11209
2023-07-08,ATL001,MAT047,5198
2023-07-08,ATL001,MAT048,6240
2023-07-08,ATL001,MAT049,10401
2023-07-08,ATL001,MAT050,5468
2023-07-09,CLV001,MAT001,8605
2023-07-09,CLV001,MAT002,13662
2023-07-09,CLV001,MAT003,5081
2023-07-09,CLV001,MAT004,11070
2023-07-09,CLV001,MAT005,2639
2023-07-09,CLV001,MAT006,7417
2023-07-09,CLV001,MAT007,2189
2023-07-09,CLV001,MAT008,11956
2023-07-09,CLV001,MAT009,1197
2023-07-09,CLV001,MAT010,16964
2023-07-09,CLV001,MAT011,14136
2023-07-09,CLV001,MAT012,7357
2023-07-09,CLV001,MAT013,7498
2023-07-09,CLV001,MAT014,26281
2023-07-09,CLV001,MAT015,5687
2023-07-09,CLV001,MAT016,15872
2023-07-09,CLV001,MAT017,3834
2023-07-09,CLV001,MAT018,22020
2023-07-09,CLV001,MAT019,9997
2023-07-09,CLV001,MAT020,9866
2023-07-09,CLV001,MAT021,7025
2023-07-09,CLV001,MAT022,6597
2023-07-09,CLV001,MAT023,12308
2023-07-09,CLV001,MAT024,11401
2023-07-09,CLV001,MAT025,6987
2023-07-09,CLV001,MAT026,72
2023-07-09,CLV001,MAT027,8023
2023-07-09,CLV001,MAT028,14825
2023-07-09,CLV001,MAT029,2252
2023-07-09,CLV001,MAT030,3126
2023-07-09,CLV001,MAT031,4249
2023-07-09,CLV001,MAT032,15905
2023-07-09,CLV001,MAT033,3797
2023-07-09,CLV001,MAT034,4760
2023-07-09,CLV001,MAT035,3777
2023-07-09,CLV001,MAT036,6065
2023-07-09,CLV001,MAT037,1428
2023-07-09,CLV001,MAT038,9453
2023-07-09,CLV001,MAT039,2614
2023-07-09,CLV001,MAT040,2843
2023-07-09,CLV001,MAT041,8354
2023-07-09,CLV001,MAT042,14307
2023-07-09,CLV001,MAT043,7370
2023-07-09,CLV001,MAT044,11544
2023-07-09,CLV001,MAT045,10926
2023-07-09,CLV001,MAT046,15491
2023-07-09,CLV001,MAT047,4725
2023-07-09,CLV001,MAT048,14989
2023-07-09,CLV001,MAT049,10231
2023-07-09,CLV001,MAT050,20554
2023-07-09,ATL001,MAT001,10354
2023-07-09,ATL001,MAT002,10134
2023-07-09,ATL001,MAT003,22546
2023-07-09,ATL001,MAT004,2536
2023-07-09,ATL001,MAT005,1795
2023-07-09,ATL001,MAT006,3636
2023-07-09,ATL001,MAT007,14330
2023-07-09,ATL001,MAT008,4419
2023-07-09,ATL001,MAT009,5016
2023-07-09,ATL001,MAT010,11993
2023-07-09,ATL001,MAT011,7976
2023-07-09,ATL001,MAT012,3776
2023-07-09,ATL001,MAT013,12097
2023-07-09,ATL001,MAT014,10469
2023-07-09,ATL001,MAT015,28701
2023-07-09,ATL001,MAT016,10775
2023-07-09,ATL001,MAT017,10103
2023-07-09,ATL001,MAT018,9602
2023-07-09,ATL001,MAT019,11696
2023-07-09,ATL001,MAT020,5946
2023-07-09,ATL001,MAT021,10422
2023-07-09,ATL001,MAT022,4064
2023-07-09,ATL001,MAT023,15103
2023-07-09,ATL001,MAT024,14929
2023-07-09,ATL001,MAT025,2537
2023-07-09,ATL001,MAT026,11959
2023-07-09,ATL001,MAT027,10562
2023-07-09,ATL001,MAT028,7707
2023-07-09,ATL001,MAT029,6288
2023-07-09,ATL001,MAT030,1350
2023-07-09,ATL001,MAT031,6944
2023-07-09,ATL001,MAT032,4130
2023-07-09,ATL001,MAT033,3519
2023-07-09,ATL001,MAT034,11794
2023-07-09,ATL001,MAT035,6653
2023-07-09,ATL001,MAT036,545
2023-07-09,ATL001,MAT037,5372
2023-07-09,ATL001,MAT038,5581
2023-07-09,ATL001,MAT039,5559
2023-07-09,ATL001,MAT040,18558
2023-07-09,ATL001,MAT041,9746
2023-07-09,ATL001,MAT042,11413
2023-07-09,ATL001,MAT043,19740
2023-07-09,ATL001,MAT044,1820
2023-07-09,ATL001,MAT045,7241
2023-07-09,ATL001,MAT046,11125
2023-07-09,ATL001,MAT047,5102
2023-07-09,ATL001,MAT048,6119
2023-07-09,ATL001,MAT049,10268
2023-07-09,ATL001,MAT050,5295
2023-07-10,CLV001,MAT001,9696
2023-07-10,CLV001,MAT002,13566
2023-07-10,CLV001,MAT003,5014
2023-07-10,CLV001,MAT004,10975
2023-07-10,CLV001,MAT005,2491
2023-07-10,CLV001,MAT006,7291
2023-07-10,CLV001,MAT007,2056
2023-07-10,CLV001,MAT008,11834
2023-07-10,CLV001,MAT009,1054
2023-07-10,CLV001,MAT010,18881
2023-07-10,CLV001,MAT011,14030
2023-07-10,CLV001,MAT012,7299
2023-07-10,CLV001,MAT013,7348
2023-07-10,CLV001,MAT014,26192
2023-07-10,CLV001,MAT015,5544
2023-07-10,CLV001,MAT016,15690
2023-07-10,CLV001,MAT017,3785
2023-07-10,CLV001,MAT018,21911
2023-07-10,CLV001,MAT019,9832
2023-07-10,CLV001,MAT020,9802
2023-07-10,CLV001,MAT021,6904
2023-07-10,CLV001,MAT022,6412
2023-07-10,CLV001,MAT023,12146
2023-07-10,CLV001,MAT024,11341
2023-07-10,CLV001,MAT025,8191
2023-07-10,CLV001,MAT026,0
2023-07-10,CLV001,MAT027,7920
2023-07-10,CLV001,MAT028,14699
2023-07-10,CLV001,MAT029,2179
2023-07-10,CLV001,MAT030,3013
2023-07-10,CLV001,MAT031,4098
2023-07-10,CLV001,MAT032,15830
2023-07-10,CLV001,MAT033,3659
2023-07-10,CLV001,MAT034,4687
2023-07-10,CLV001,MAT035,3648
2023-07-10,CLV001,MAT036,5915
2023-07-10,CLV001,MAT037,1387
2023-07-10,CLV001,MAT038,9317
2023-07-10,CLV001,MAT039,2480
2023-07-10,CLV001,MAT040,2690
2023-07-10,CLV001,MAT041,8231
2023-07-10,CLV001,MAT042,14229
2023-07-10,CLV001,MAT043,7203
2023-07-10,CLV001,MAT044,11440
2023-07-10,CLV001,MAT045,10751
2023-07-10,CLV001,MAT046,15369
2023-07-10,CLV001,MAT047,4626
2023-07-10,CLV001,MAT048,14856
2023-07-10,CLV001,MAT049,10027
2023-07-10,CLV001,MAT050,20508
2023-07-10,ATL001,MAT001,10167
2023-07-10,ATL001,MAT002,10011
2023-07-10,ATL001,MAT003,22404
2023-07-10,ATL001,MAT004,2409
2023-07-10,ATL001,MAT005,1706
2023-07-10,ATL001,MAT006,3585
2023-07-10,ATL001,MAT007,15470
2023-07-10,ATL001,MAT008,4280
2023-07-10,ATL001,MAT009,4940
2023-07-10,ATL001,MAT010,11921
2023-07-10,ATL001,MAT011,7896
2023-07-10,ATL001,MAT012,3648
2023-07-10,ATL001,MAT013,11906
2023-07-10,ATL001,MAT014,10382
2023-07-10,ATL001,MAT015,28630
2023-07-10,ATL001,MAT016,10587
2023-07-10,ATL001,MAT017,10001
2023-07-10,ATL001,MAT018,9539
2023-07-10,ATL001,MAT019,11600
2023-07-10,ATL001,MAT020,5813
2023-07-10,ATL001,MAT021,10368
2023-07-10,ATL001,MAT022,3973
2023-07-10,ATL001,MAT023,14987
2023-07-10,ATL001,MAT024,14841
2023-07-10,ATL001,MAT025,2368
2023-07-10,ATL001,MAT026,15254
2023-07-10,ATL001,MAT027,10455
2023-07-10,ATL001,MAT028,7594
2023-07-10,ATL001,MAT029,6218
2023-07-10,ATL001,MAT030,1184
2023-07-10,ATL001,MAT031,6792
2023-07-10,ATL001,MAT032,3980
2023-07-10,ATL001,MAT033,3375
2023-07-10,ATL001,MAT034,11696
2023-07-10,ATL001,MAT035,6526
2023-07-10,ATL001,MAT036,2214
2023-07-10,ATL001,MAT037,5237
2023-07-10,ATL001,MAT038,5521
2023-07-10,ATL001,MAT039,5402
2023-07-10,ATL001,MAT040,18512
2023-07-10,ATL001,MAT041,10754
2023-07-10,ATL001,MAT042,13564
2023-07-10,ATL001,MAT043,19692
2023-07-10,ATL001,MAT044,1675
2023-07-10,ATL001,MAT045,7095
2023-07-10,ATL001,MAT046,13246
2023-07-10,ATL001,MAT047,4900
2023-07-10,ATL001,MAT048,6040
2023-07-10,ATL001,MAT049,10069
2023-07-10,ATL001,MAT050,5138
2023-07-11,CLV001,MAT001,9607
2023-07-11,CLV001,MAT002,13435
2023-07-11,CLV001,MAT003,4852
2023-07-11,CLV001,MAT004,10831
2023-07-11,CLV001,MAT005,2436
2023-07-11,CLV001,MAT006,7111
2023-07-11,CLV001,MAT007,1938
2023-07-11,CLV001,MAT008,11715
2023-07-11,CLV001,MAT009,959
2023-07-11,CLV001,MAT010,20008
2023-07-11,CLV001,MAT011,13870
2023-07-11,CLV001,MAT012,7138
2023-07-11,CLV001,MAT013,7246
2023-07-11,CLV001,MAT014,26038
2023-07-11,CLV001,MAT015,5371
2023-07-11,CLV001,MAT016,15569
2023-07-11,CLV001,MAT017,3719
2023-07-11,CLV001,MAT018,21856
2023-07-11,CLV001,MAT019,9677
2023-07-11,CLV001,MAT020,9682
2023-07-11,CLV001,MAT021,6685
2023-07-11,CLV001,MAT022,6278
2023-07-11,CLV001,MAT023,12050
2023-07-11,CLV001,MAT024,11247
2023-07-11,CLV001,MAT025,10478
2023-07-11,CLV001,MAT026,0
2023-07-11,CLV001,MAT027,7751
2023-07-11,CLV001,MAT028,14498
2023-07-11,CLV001,MAT029,1999
2023-07-11,CLV001,MAT030,2940
2023-07-11,CLV001,MAT031,3974
2023-07-11,CLV001,MAT032,15644
2023-07-11,CLV001,MAT033,3577
2023-07-11,CLV001,MAT034,4550
2023-07-11,CLV001,MAT035,3586
2023-07-11,CLV001,MAT036,5791
2023-07-11,CLV001,MAT037,1312
2023-07-11,CLV001,MAT038,9174
2023-07-11,CLV001,MAT039,2346
2023-07-11,CLV001,MAT040,2517
2023-07-11,CLV001,MAT041,8051
2023-07-11,CLV001,MAT042,14134
2023-07-11,CLV001,MAT043,7113
2023-07-11,CLV001,MAT044,11339
2023-07-11,CLV001,MAT045,10684
2023-07-11,CLV001,MAT046,15315
2023-07-11,CLV001,MAT047,4439
2023-07-11,CLV001,MAT048,14757
2023-07-11,CLV001,MAT049,9833
2023-07-11,CLV001,MAT050,20383
2023-07-11,ATL001,MAT001,10118
2023-07-11,ATL001,MAT002,9906
2023-07-11,ATL001,MAT003,22198
2023-07-11,ATL001,MAT004,2249
2023-07-11,ATL001,MAT005,1549
2023-07-11,ATL001,MAT006,3400
2023-07-11,ATL001,MAT007,15365
2023-07-11,ATL001,MAT008,6863
2023-07-11,ATL001,MAT009,4800
2023-07-11,ATL001,MAT010,11758
2023-07-11,ATL001,MAT011,7785
2023-07-11,ATL001,MAT012,3524
2023-07-11,ATL001,MAT013,11848
2023-07-11,ATL001,MAT014,10241
2023-07-11,ATL001,MAT015,28496
2023-07-11,ATL001,MAT016,10462
2023-07-11,ATL001,MAT017,9911
2023-07-11,ATL001,MAT018,9383
2023-07-11,ATL001,MAT019,11546
2023-07-11,ATL001,MAT020,5764
2023-07-11,ATL001,MAT021,11460
2023-07-11,ATL001,MAT022,6567
2023-07-11,ATL001,MAT023,14841
2023-07-11,ATL001,MAT024,14732
2023-07-11,ATL001,MAT025,4433
2023-07-11,ATL001,MAT026,15185
2023-07-11,ATL001,MAT027,10381
2023-07-11,ATL001,MAT028,7406
2023-07-11,ATL001,MAT029,6094
2023-07-11,ATL001,MAT030,1064
2023-07-11,ATL001,MAT031,7889
2023-07-11,ATL001,MAT032,3802
2023-07-11,ATL001,MAT033,3244
2023-07-11,ATL001,MAT034,11627
2023-07-11,ATL001,MAT035,6436
2023-07-11,ATL001,MAT036,2149
2023-07-11,ATL001,MAT037,5097
2023-07-11,ATL001,MAT038,5461
2023-07-11,ATL001,MAT039,5360
2023-07-11,ATL001,MAT040,18373
2023-07-11,ATL001,MAT041,13048
2023-07-11,ATL001,MAT042,13466
2023-07-11,ATL001,MAT043,19570
2023-07-11,ATL001,MAT044,1506
2023-07-11,ATL001,MAT045,7012
2023-07-11,ATL001,MAT046,14731
2023-07-11,ATL001,MAT047,4827
2023-07-11,ATL001,MAT048,5925
2023-07-11,ATL001,MAT049,10008
2023-07-11,ATL001,MAT050,4992
2023-07-12,CLV001,MAT001,9413
2023-07-12,CLV001,MAT002,13279
2023-07-12,CLV001,MAT003,4707
2023-07-12,CLV001,MAT004,10784
2023-07-12,CLV001,MAT005,2393
2023-07-12,CLV001,MAT006,6987
2023-07-12,CLV001,MAT007,1731
2023-07-12,CLV001,MAT008,11649
2023-07-12,CLV001,MAT009,800
2023-07-12,CLV001,MAT010,19914
2023-07-12,CLV001,MAT011,13682
2023-07-12,CLV001,MAT012,7046
2023-07-12,CLV001,MAT013,7126
2023-07-12,CLV001,MAT014,25984
2023-07-12,CLV001,MAT015,5172
2023-07-12,CLV001,MAT016,15418
2023-07-12,CLV001,MAT017,3532
2023-07-12,CLV001,MAT018,21677
2023-07-12,CLV001,MAT019,9519
2023-07-12,CLV001,MAT020,9602
2023-07-12,CLV001,MAT021,6613
2023-07-12,CLV001,MAT022,6183
2023-07-12,CLV001,MAT023,11998
2023-07-12,CLV001,MAT024,11208
2023-07-12,CLV001,MAT025,12556
2023-07-12,CLV001,MAT026,0
2023-07-12,CLV001,MAT027,7667
2023-07-12,CLV001,MAT028,14337
2023-07-12,CLV001,MAT029,1932
2023-07-12,CLV001,MAT030,2820
2023-07-12,CLV001,MAT031,3834
2023-07-12,CLV001,MAT032,15570
2023-07-12,CLV001,MAT033,3482
2023-07-12,CLV001,MAT034,4397
2023-07-12,CLV001,MAT035,3437
2023-07-12,CLV001,MAT036,5670
2023-07-12,CLV001,MAT037,1211
2023-07-12,CLV001,MAT038,9055
2023-07-12,CLV001,MAT039,2222
2023-07-12,CLV001,MAT040,2423
2023-07-12,CLV001,MAT041,7954
2023-07-12,CLV001,MAT042,14067
2023-07-12,CLV001,MAT043,7055
2023-07-12,CLV001,MAT044,11268
2023-07-12,CLV001,MAT045,10579
2023-07-12,CLV001,MAT046,15181
2023-07-12,CLV001,MAT047,4364
2023-07-12,CLV001,MAT048,14600
2023-07-12,CLV001,MAT049,9767
2023-07-12,CLV001,MAT050,20215
2023-07-12,ATL001,MAT001,9965
2023-07-12,ATL001,MAT002,9804
2023-07-12,ATL001,MAT003,22108
2023-07-12,ATL001,MAT004,2102
2023-07-12,ATL001,MAT005,1471
2023-07-12,ATL001,MAT006,3309
2023-07-12,ATL001,MAT007,15289
2023-07-12,ATL001,MAT008,6781
2023-07-12,ATL001,MAT009,4725
2023-07-12,ATL001,MAT010,11623
2023-07-12,ATL001,MAT011,7639
2023-07-12,ATL001,MAT012,3383
2023-07-12,ATL001,MAT013,11639
2023-07-12,ATL001,MAT014,10150
2023-07-12,ATL001,MAT015,28450
2023-07-12,ATL001,MAT016,10296
2023-07-12,ATL001,MAT017,9730
2023-07-12,ATL001,MAT018,9222
2023-07-12,ATL001,MAT019,11367
2023-07-12,ATL001,MAT020,5585
2023-07-12,ATL001,MAT021,11354
2023-07-12,ATL001,MAT022,8347
2023-07-12,ATL001,MAT023,14675
2023-07-12,ATL001,MAT024,14599
2023-07-12,ATL001,MAT025,5807
2023-07-12,ATL001,MAT026,15052
2023-07-12,ATL001,MAT027,10334
2023-07-12,ATL001,MAT028,7231
2023-07-12,ATL001,MAT029,5994
2023-07-12,ATL001,MAT030,944
2023-07-12,ATL001,MAT031,7772
2023-07-12,ATL001,MAT032,3682
2023-07-12,ATL001,MAT033,3191
2023-07-12,ATL001,MAT034,11549
2023-07-12,ATL001,MAT035,6376
2023-07-12,ATL001,MAT036,3513
2023-07-12,ATL001,MAT037,4946
2023-07-12,ATL001,MAT038,5383
2023-07-12,ATL001,MAT039,5306
2023-07-12,ATL001,MAT040,18308
2023-07-12,ATL001,MAT041,13008
2023-07-12,ATL001,MAT042,13347
2023-07-12,ATL001,MAT043,19464
2023-07-12,ATL001,MAT044,1336
2023-07-12,ATL001,MAT045,6936
2023-07-12,ATL001,MAT046,14593
2023-07-12,ATL001,MAT047,4694
2023-07-12,ATL001,MAT048,5850
2023-07-12,ATL001,MAT049,9915
2023-07-12,ATL001,MAT050,4948
2023-07-13,CLV001,MAT001,9310
2023-07-13,CLV001,MAT002,13155
2023-07-13,CLV001,MAT003,4595
2023-07-13,CLV001,MAT004,10667
2023-07-13,CLV001,MAT005,2224
2023-07-13,CLV001,MAT006,6848
2023-07-13,CLV001,MAT007,1633
2023-07-13,CLV001,MAT008,11596
2023-07-13,CLV001,MAT009,3638
2023-07-13,CLV001,MAT010,19761
2023-07-13,CLV001,MAT011,13628
2023-07-13,CLV001,MAT012,6947
2023-07-13,CLV001,MAT013,7070
2023-07-13,CLV001,MAT014,25903
2023-07-13,CLV001,MAT015,5087
2023-07-13,CLV001,MAT016,15349
2023-07-13,CLV001,MAT017,3420
2023-07-13,CLV001,MAT018,21516
2023-07-13,CLV001,MAT019,9356
2023-07-13,CLV001,MAT020,9534
2023-07-13,CLV001,MAT021,6429
2023-07-13,CLV001,MAT022,6102
2023-07-13,CLV001,MAT023,11918
2023-07-13,CLV001,MAT024,11123
2023-07-13,CLV001,MAT025,13843
2023-07-13,CLV001,MAT026,1984
2023-07-13,CLV001,MAT027,7532
2023-07-13,CLV001,MAT028,14250
2023-07-13,CLV001,MAT029,1759
2023-07-13,CLV001,MAT030,2707
2023-07-13,CLV001,MAT031,6203
2023-07-13,CLV001,MAT032,15506
2023-07-13,CLV001,MAT033,3416
2023-07-13,CLV001,MAT034,4312
2023-07-13,CLV001,MAT035,3319
2023-07-13,CLV001,MAT036,5528
2023-07-13,CLV001,MAT037,1058
2023-07-13,CLV001,MAT038,8886
2023-07-13,CLV001,MAT039,3688
2023-07-13,CLV001,MAT040,2352
2023-07-13,CLV001,MAT041,7795
2023-07-13,CLV001,MAT042,13981
2023-07-13,CLV001,MAT043,6984
2023-07-13,CLV001,MAT044,11204
2023-07-13,CLV001,MAT045,10417
2023-07-13,CLV001,MAT046,15108
2023-07-13,CLV001,MAT047,4288
2023-07-13,CLV001,MAT048,14513
2023-07-13,CLV001,MAT049,9603
2023-07-13,CLV001,MAT050,20127
2023-07-13,ATL001,MAT001,9840
2023-07-13,ATL001,MAT002,9618
2023-07-13,ATL001,MAT003,22025
2023-07-13,ATL001,MAT004,1992
2023-07-13,ATL001,MAT005,1331
2023-07-13,ATL001,MAT006,3197
2023-07-13,ATL001,MAT007,15238
2023-07-13,ATL001,MAT008,6635
2023-07-13,ATL001,MAT009,4541
2023-07-13,ATL001,MAT010,11562
2023-07-13,ATL001,MAT011,9420
2023-07-13,ATL001,MAT012,3331
2023-07-13,ATL001,MAT013,11566
2023-07-13,ATL001,MAT014,10104
2023-07-13,ATL001,MAT015,28330
2023-07-13,ATL001,MAT016,10161
2023-07-13,ATL001,MAT017,9586
2023-07-13,ATL001,MAT018,9113
2023-07-13,ATL001,MAT019,11292
2023-07-13,ATL001,MAT020,5491
2023-07-13,ATL001,MAT021,11239
2023-07-13,ATL001,MAT022,11015
2023-07-13,ATL001,MAT023,14563
2023-07-13,ATL001,MAT024,14534
2023-07-13,ATL001,MAT025,8616
2023-07-13,ATL001,MAT026,14942
2023-07-13,ATL001,MAT027,10281
2023-07-13,ATL001,MAT028,7102
2023-07-13,ATL001,MAT029,5929
2023-07-13,ATL001,MAT030,760
2023-07-13,ATL001,MAT031,7684
2023-07-13,ATL001,MAT032,3533
2023-07-13,ATL001,MAT033,3010
2023-07-13,ATL001,MAT034,11396
2023-07-13,ATL001,MAT035,6301
2023-07-13,ATL001,MAT036,5962
2023-07-13,ATL001,MAT037,4788
2023-07-13,ATL001,MAT038,5305
2023-07-13,ATL001,MAT039,5217
2023-07-13,ATL001,MAT040,18122
2023-07-13,ATL001,MAT041,12830
2023-07-13,ATL001,MAT042,13178
2023-07-13,ATL001,MAT043,19380
2023-07-13,ATL001,MAT044,1174
2023-07-13,ATL001,MAT045,6775
2023-07-13,ATL001,MAT046,14539
2023-07-13,ATL001,MAT047,4601
2023-07-13,ATL001,MAT048,5728
